IDENTIF_SECT,IDENTIF_HOG,AREA_5000,AREA_2000,CIUDAD_AUTO,PROVINCIA,ZDP,REGION,CIUDAD,ZONA,SECTOR,VIVIENDA,HOGAR,PERIODO,GA01,GA02A,GA02B,GA03,FEXP,REGIONAL,FASE
010150013009,010150013009091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,13,9,9,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150013009,010150013009101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,13,9,10,1,Enero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150013009,010150013009111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,13,9,11,1,Enero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150013009,010150013009121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,13,9,12,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150015001,010150015001011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,1,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150015001,010150015001021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,2,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150015001,010150015001031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,3,1,Enero 2014,3,Si, ,3,90.5268771808491,Sur,Fase 1
010150015001,010150015001041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,4,1,Enero 2014,1,Si, ,2,90.5268771808491,Sur,Fase 1
010150015001,010150015001051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,5,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150015001,010150015001061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,6,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150015001,010150015001071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,7,1,Enero 2014,3,Si, ,3,90.5268771808491,Sur,Fase 1
010150015001,010150015001081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,8,1,Enero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150015001,010150015001091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,9,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150015001,010150015001101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,10,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150015001,010150015001111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,11,1,Enero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150015001,010150015001121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,15,1,12,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150016002,010150016002011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,1,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150016002,010150016002021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,2,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150016002,010150016002031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,3,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150016002,010150016002041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,4,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150016002,010150016002051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,5,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150016002,010150016002061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,6,1,Enero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150016002,010150016002071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,7,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150016002,010150016002081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,8,1,Enero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150016002,010150016002091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,9,1,Enero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150016002,010150016002101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,10,1,Enero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150016002,010150016002111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,11,1,Enero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150016002,010150016002121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,2,12,1,Enero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150016004,010150016004011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,1,1,Enero 2014,1,Si, ,1,110.262402507158,Sur,Fase 1
010150016004,010150016004021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,2,1,Enero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150016004,010150016004031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,3,1,Enero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150016004,010150016004041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,4,1,Enero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150016004,010150016004051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,5,1,Enero 2014,1,Si, ,1,110.262402507158,Sur,Fase 1
010150016004,010150016004061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,6,1,Enero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150016004,010150016004071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,7,1,Enero 2014,1,Si, ,1,110.262402507158,Sur,Fase 1
010150016004,010150016004081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,8,1,Enero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150016004,010150016004091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,9,1,Enero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150016004,010150016004101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,10,1,Enero 2014,1,Si, ,1,110.262402507158,Sur,Fase 1
010150016004,010150016004121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,16,4,12,1,Enero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150018002,010150018002011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,1,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 2
010150018002,010150018002021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,2,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 2
010150018002,010150018002031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,3,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 2
010150018002,010150018002041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,4,1,Febrero 2014,3,Si, ,3,90.5268771808491,Sur,Fase 2
010150018002,010150018002051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,5,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 2
010150018002,010150018002061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,6,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 2
010150018002,010150018002071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,7,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 2
010150018002,010150018002081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,8,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 2
010150018002,010150018002091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,9,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 2
010150018002,010150018002101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,10,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 2
010150018002,010150018002111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,11,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 2
010150018002,010150018002121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,18,2,12,1,Febrero 2014,6,Si, ,2,90.5268771808491,Sur,Fase 2
010150019004,010150019004011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,1,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 1
010150019004,010150019004021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,2,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 1
010150019004,010150019004031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,3,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 1
010150019004,010150019004041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,4,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 1
010150019004,010150019004051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,5,1,Enero 2014,1,Si, ,1,101.073868964894,Sur,Fase 1
010150019004,010150019004061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,6,1,Enero 2014,1,Si, ,1,101.073868964894,Sur,Fase 1
010150019004,010150019004071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,7,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 1
010150019004,010150019004081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,8,1,Enero 2014,1,Si, ,1,101.073868964894,Sur,Fase 1
010150019004,010150019004091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,9,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 1
010150019004,010150019004101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,10,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 1
010150019004,010150019004111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,11,1,Enero 2014,1,Si, ,1,101.073868964894,Sur,Fase 1
010150019004,010150019004121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,4,12,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 1
010150019005,010150019005011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,1,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150019005,010150019005021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,2,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150019005,010150019005031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,3,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150019005,010150019005041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,4,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150019005,010150019005051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,5,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150019005,010150019005061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,6,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150019005,010150019005071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,7,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150019005,010150019005081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,8,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150019005,010150019005091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,9,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150019005,010150019005101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,10,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150019005,010150019005111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,11,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150019005,010150019005121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,19,5,12,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150021005,010150021005011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,1,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150021005,010150021005021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,2,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150021005,010150021005031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,3,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150021005,010150021005041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,4,1,Enero 2014,4,Si, ,4,101.073868964894,Sur,Fase 2
010150021005,010150021005051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,5,1,Enero 2014,1,Si, ,1,101.073868964894,Sur,Fase 2
010150021005,010150021005061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,6,1,Enero 2014,1,Si, ,1,101.073868964894,Sur,Fase 2
010150021005,010150021005071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,7,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150021005,010150021005081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,8,1,Enero 2014,1,Si, ,1,101.073868964894,Sur,Fase 2
010150021005,010150021005091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,9,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150021005,010150021005101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,10,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150021005,010150021005111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,11,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150021005,010150021005121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,21,5,12,1,Enero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150022003,010150022003011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,3,1,1,Mayo 2014,1,Si, ,1,197.637888168265,Sur,Fase 1
010150022003,010150022003031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,3,3,1,Mayo 2014,2,Si, ,2,197.637888168265,Sur,Fase 1
010150022003,010150022003061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,3,6,1,Mayo 2014,2,Si, ,2,197.637888168265,Sur,Fase 1
010150022003,010150022003081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,3,8,1,Mayo 2014,1,Si, ,1,197.637888168265,Sur,Fase 1
010150022003,010150022003101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,3,10,1,Mayo 2014,2,Si, ,2,197.637888168265,Sur,Fase 1
010150022003,010150022003111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,3,11,1,Mayo 2014,1,Si, ,1,197.637888168265,Sur,Fase 1
010150022011,010150022011011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,1,1,Febrero 2014,1,Si, ,1,110.262402507158,Sur,Fase 1
010150022011,010150022011021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,2,1,Febrero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150022011,010150022011031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,3,1,Febrero 2014,1,Si, ,1,110.262402507158,Sur,Fase 1
010150022011,010150022011041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,4,1,Febrero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150022011,010150022011051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,5,1,Febrero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150022011,010150022011061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,6,1,Febrero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150022011,010150022011071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,7,1,Febrero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150022011,010150022011081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,8,1,Febrero 2014,1,Si, ,1,110.262402507158,Sur,Fase 1
010150022011,010150022011101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,10,1,Febrero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150022011,010150022011111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,11,1,Febrero 2014,2,Si, ,2,110.262402507158,Sur,Fase 1
010150022011,010150022011121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,22,11,12,1,Febrero 2014,1,Si, ,1,110.262402507158,Sur,Fase 1
010150023008,010150023008011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,1,1,Febrero 2014,6,Si, ,6,90.5268771808491,Sur,Fase 1
010150023008,010150023008021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,2,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023008,010150023008031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,3,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023008,010150023008041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,4,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023008,010150023008051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,5,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023008,010150023008061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,6,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023008,010150023008071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,7,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023008,010150023008081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,8,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023008,010150023008091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,9,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023008,010150023008101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,10,1,Febrero 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023008,010150023008111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,11,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023008,010150023008121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,8,12,1,Febrero 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023013,010150023013011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,1,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023013,010150023013021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,2,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023013,010150023013031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,3,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023013,010150023013041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,4,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023013,010150023013051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,5,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023013,010150023013061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,6,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023013,010150023013071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,7,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023013,010150023013081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,8,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150023013,010150023013091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,9,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023013,010150023013101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,10,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023013,010150023013111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,11,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150023013,010150023013121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,23,13,12,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150025006,010150025006011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,1,1,Febrero 2014,1,Si, ,1,101.073868964894,Sur,Fase 2
010150025006,010150025006021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,2,1,Febrero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150025006,010150025006031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,3,1,Febrero 2014,1,Si, ,1,101.073868964894,Sur,Fase 2
010150025006,010150025006041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,4,1,Febrero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150025006,010150025006051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,5,1,Febrero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150025006,010150025006061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,6,1,Febrero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150025006,010150025006071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,7,1,Febrero 2014,1,Si, ,1,101.073868964894,Sur,Fase 2
010150025006,010150025006081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,8,1,Febrero 2014,1,Si, ,1,101.073868964894,Sur,Fase 2
010150025006,010150025006091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,9,1,Febrero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150025006,010150025006101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,10,1,Febrero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150025006,010150025006111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,11,1,Febrero 2014,2,Si, ,2,101.073868964894,Sur,Fase 2
010150025006,010150025006121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,25,6,12,1,Febrero 2014,1,Si, ,1,101.073868964894,Sur,Fase 2
010150027005,010150027005011,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,1,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150027005,010150027005021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,2,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150027005,010150027005031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,3,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150027005,010150027005041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,4,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150027005,010150027005051,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,5,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150027005,010150027005061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,6,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150027005,010150027005071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,7,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150027005,010150027005081,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,8,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150027005,010150027005091,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,9,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150027005,010150027005101,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,10,1,Marzo 2014,1,Si, ,1,90.5268771808491,Sur,Fase 1
010150027005,010150027005111,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,11,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150027005,010150027005121,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,27,5,12,1,Marzo 2014,2,Si, ,2,90.5268771808491,Sur,Fase 1
010150029003,010150029003021,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,29,3,2,1,Febrero 2014,1,Si, ,1,134.765158619859,Sur,Fase 2
010150029003,010150029003031,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,29,3,3,1,Febrero 2014,2,Si, ,2,134.765158619859,Sur,Fase 2
010150029003,010150029003041,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,29,3,4,1,Febrero 2014,1,Si, ,1,134.765158619859,Sur,Fase 2
010150029003,010150029003061,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,29,3,6,1,Febrero 2014,1,Si, ,1,134.765158619859,Sur,Fase 2
010150029003,010150029003071,Urbano,Urbano,Cuenca,Azuay,Zona 6,Sierra,10150,29,3,7,1,Febrero 2014,1,Si, ,1,134.765158619859,Sur,Fase 2
